date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,last day in month flag,same day year ago,,table insert statement
20090614,6/14/2009,7,14,531,Sunday,Sun,n,24,77,6/8/2009,20090608,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/14/2008,,"insert into Date_Dimension values(20090614, '2009-6-14',7, 14, 531, 'Sunday', 'Sun', 'n', 24, 77, '2009-6-8', 20090608, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-14')"
20090615,6/15/2009,1,15,532,Monday,Mon,y,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/15/2008,,"insert into Date_Dimension values(20090615, '2009-6-15',1, 15, 532, 'Monday', 'Mon', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-15')"
20090616,6/16/2009,2,16,533,Tuesday,Tue,y,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/16/2008,,"insert into Date_Dimension values(20090616, '2009-6-16',2, 16, 533, 'Tuesday', 'Tue', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-16')"
20090617,6/17/2009,3,17,534,Wednesday,Wed,y,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/17/2008,,"insert into Date_Dimension values(20090617, '2009-6-17',3, 17, 534, 'Wednesday', 'Wed', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-17')"
20090618,6/18/2009,4,18,535,Thursday,Thu,y,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/18/2008,,"insert into Date_Dimension values(20090618, '2009-6-18',4, 18, 535, 'Thursday', 'Thu', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-18')"
20090619,6/19/2009,5,19,536,Friday,Fri,y,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/19/2008,,"insert into Date_Dimension values(20090619, '2009-6-19',5, 19, 536, 'Friday', 'Fri', 'y', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-19')"
20090620,6/20/2009,6,20,537,Saturday,Sat,n,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/20/2008,,"insert into Date_Dimension values(20090620, '2009-6-20',6, 20, 537, 'Saturday', 'Sat', 'n', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-20')"
20090621,6/21/2009,7,21,538,Sunday,Sun,n,25,78,6/15/2009,20090615,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/21/2008,,"insert into Date_Dimension values(20090621, '2009-6-21',7, 21, 538, 'Sunday', 'Sun', 'n', 25, 78, '2009-6-15', 20090615, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-21')"
20090622,6/22/2009,1,22,539,Monday,Mon,y,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/22/2008,,"insert into Date_Dimension values(20090622, '2009-6-22',1, 22, 539, 'Monday', 'Mon', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-22')"
20090623,6/23/2009,2,23,540,Tuesday,Tue,y,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/23/2008,,"insert into Date_Dimension values(20090623, '2009-6-23',2, 23, 540, 'Tuesday', 'Tue', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-23')"
20090624,6/24/2009,3,24,541,Wednesday,Wed,y,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/24/2008,,"insert into Date_Dimension values(20090624, '2009-6-24',3, 24, 541, 'Wednesday', 'Wed', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-24')"
20090625,6/25/2009,4,25,542,Thursday,Thu,y,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/25/2008,,"insert into Date_Dimension values(20090625, '2009-6-25',4, 25, 542, 'Thursday', 'Thu', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-25')"
20090626,6/26/2009,5,26,543,Friday,Fri,y,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/26/2008,,"insert into Date_Dimension values(20090626, '2009-6-26',5, 26, 543, 'Friday', 'Fri', 'y', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-26')"
20090627,6/27/2009,6,27,544,Saturday,Sat,n,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/27/2008,,"insert into Date_Dimension values(20090627, '2009-6-27',6, 27, 544, 'Saturday', 'Sat', 'n', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-27')"
20090628,6/28/2009,7,28,545,Sunday,Sun,n,26,79,6/22/2009,20090622,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/28/2008,,"insert into Date_Dimension values(20090628, '2009-6-28',7, 28, 545, 'Sunday', 'Sun', 'n', 26, 79, '2009-6-22', 20090622, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-28')"
20090629,6/29/2009,1,29,546,Monday,Mon,y,27,80,6/29/2009,20090629,6,18,June,Jun,2,2009,200906,12,4,2009,n,6/29/2008,,"insert into Date_Dimension values(20090629, '2009-6-29',1, 29, 546, 'Monday', 'Mon', 'y', 27, 80, '2009-6-29', 20090629, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'n', '2008-6-29')"
20090630,6/30/2009,2,30,547,Tuesday,Tue,y,27,80,6/29/2009,20090629,6,18,June,Jun,2,2009,200906,12,4,2009,y,6/30/2008,,"insert into Date_Dimension values(20090630, '2009-6-30',2, 30, 547, 'Tuesday', 'Tue', 'y', 27, 80, '2009-6-29', 20090629, 6, 18, 'June', 'Jun', 2, 2009, 200906, 12, 4, 2009, 'y', '2008-6-30')"
20090701,7/1/2009,3,1,548,Wednesday,Wed,y,27,80,6/29/2009,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/1/2008,,"insert into Date_Dimension values(20090701, '2009-7-1',3, 1, 548, 'Wednesday', 'Wed', 'y', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-1')"
20090702,7/2/2009,4,2,549,Thursday,Thu,y,27,80,6/29/2009,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/2/2008,,"insert into Date_Dimension values(20090702, '2009-7-2',4, 2, 549, 'Thursday', 'Thu', 'y', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-2')"
20090703,7/3/2009,5,3,550,Friday,Fri,y,27,80,6/29/2009,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/3/2008,,"insert into Date_Dimension values(20090703, '2009-7-3',5, 3, 550, 'Friday', 'Fri', 'y', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-3')"
20090704,7/4/2009,6,4,551,Saturday,Sat,n,27,80,6/29/2009,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/4/2008,,"insert into Date_Dimension values(20090704, '2009-7-4',6, 4, 551, 'Saturday', 'Sat', 'n', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-4')"
20090705,7/5/2009,7,5,552,Sunday,Sun,n,27,80,6/29/2009,20090629,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/5/2008,,"insert into Date_Dimension values(20090705, '2009-7-5',7, 5, 552, 'Sunday', 'Sun', 'n', 27, 80, '2009-6-29', 20090629, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-5')"
20090706,7/6/2009,1,6,553,Monday,Mon,y,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/6/2008,,"insert into Date_Dimension values(20090706, '2009-7-6',1, 6, 553, 'Monday', 'Mon', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-6')"
20090707,7/7/2009,2,7,554,Tuesday,Tue,y,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/7/2008,,"insert into Date_Dimension values(20090707, '2009-7-7',2, 7, 554, 'Tuesday', 'Tue', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-7')"
20090708,7/8/2009,3,8,555,Wednesday,Wed,y,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/8/2008,,"insert into Date_Dimension values(20090708, '2009-7-8',3, 8, 555, 'Wednesday', 'Wed', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-8')"
20090709,7/9/2009,4,9,556,Thursday,Thu,y,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/9/2008,,"insert into Date_Dimension values(20090709, '2009-7-9',4, 9, 556, 'Thursday', 'Thu', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-9')"
20090710,7/10/2009,5,10,557,Friday,Fri,y,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/10/2008,,"insert into Date_Dimension values(20090710, '2009-7-10',5, 10, 557, 'Friday', 'Fri', 'y', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-10')"
20090711,7/11/2009,6,11,558,Saturday,Sat,n,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/11/2008,,"insert into Date_Dimension values(20090711, '2009-7-11',6, 11, 558, 'Saturday', 'Sat', 'n', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-11')"
20090712,7/12/2009,7,12,559,Sunday,Sun,n,28,81,7/6/2009,20090706,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/12/2008,,"insert into Date_Dimension values(20090712, '2009-7-12',7, 12, 559, 'Sunday', 'Sun', 'n', 28, 81, '2009-7-6', 20090706, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-12')"
20090713,7/13/2009,1,13,560,Monday,Mon,y,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/13/2008,,"insert into Date_Dimension values(20090713, '2009-7-13',1, 13, 560, 'Monday', 'Mon', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-13')"
20090714,7/14/2009,2,14,561,Tuesday,Tue,y,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/14/2008,,"insert into Date_Dimension values(20090714, '2009-7-14',2, 14, 561, 'Tuesday', 'Tue', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-14')"
20090715,7/15/2009,3,15,562,Wednesday,Wed,y,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/15/2008,,"insert into Date_Dimension values(20090715, '2009-7-15',3, 15, 562, 'Wednesday', 'Wed', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-15')"
20090716,7/16/2009,4,16,563,Thursday,Thu,y,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/16/2008,,"insert into Date_Dimension values(20090716, '2009-7-16',4, 16, 563, 'Thursday', 'Thu', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-16')"
20090717,7/17/2009,5,17,564,Friday,Fri,y,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/17/2008,,"insert into Date_Dimension values(20090717, '2009-7-17',5, 17, 564, 'Friday', 'Fri', 'y', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-17')"
20090718,7/18/2009,6,18,565,Saturday,Sat,n,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/18/2008,,"insert into Date_Dimension values(20090718, '2009-7-18',6, 18, 565, 'Saturday', 'Sat', 'n', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-18')"
20090719,7/19/2009,7,19,566,Sunday,Sun,n,29,82,7/13/2009,20090713,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/19/2008,,"insert into Date_Dimension values(20090719, '2009-7-19',7, 19, 566, 'Sunday', 'Sun', 'n', 29, 82, '2009-7-13', 20090713, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-19')"
20090720,7/20/2009,1,20,567,Monday,Mon,y,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/20/2008,,"insert into Date_Dimension values(20090720, '2009-7-20',1, 20, 567, 'Monday', 'Mon', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-20')"
20090721,7/21/2009,2,21,568,Tuesday,Tue,y,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/21/2008,,"insert into Date_Dimension values(20090721, '2009-7-21',2, 21, 568, 'Tuesday', 'Tue', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-21')"
20090722,7/22/2009,3,22,569,Wednesday,Wed,y,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/22/2008,,"insert into Date_Dimension values(20090722, '2009-7-22',3, 22, 569, 'Wednesday', 'Wed', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-22')"
20090723,7/23/2009,4,23,570,Thursday,Thu,y,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/23/2008,,"insert into Date_Dimension values(20090723, '2009-7-23',4, 23, 570, 'Thursday', 'Thu', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-23')"
20090724,7/24/2009,5,24,571,Friday,Fri,y,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/24/2008,,"insert into Date_Dimension values(20090724, '2009-7-24',5, 24, 571, 'Friday', 'Fri', 'y', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-24')"
20090725,7/25/2009,6,25,572,Saturday,Sat,n,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/25/2008,,"insert into Date_Dimension values(20090725, '2009-7-25',6, 25, 572, 'Saturday', 'Sat', 'n', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-25')"
20090726,7/26/2009,7,26,573,Sunday,Sun,n,30,83,7/20/2009,20090720,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/26/2008,,"insert into Date_Dimension values(20090726, '2009-7-26',7, 26, 573, 'Sunday', 'Sun', 'n', 30, 83, '2009-7-20', 20090720, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-26')"
20090727,7/27/2009,1,27,574,Monday,Mon,y,31,84,7/27/2009,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/27/2008,,"insert into Date_Dimension values(20090727, '2009-7-27',1, 27, 574, 'Monday', 'Mon', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-27')"
20090728,7/28/2009,2,28,575,Tuesday,Tue,y,31,84,7/27/2009,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/28/2008,,"insert into Date_Dimension values(20090728, '2009-7-28',2, 28, 575, 'Tuesday', 'Tue', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-28')"
20090729,7/29/2009,3,29,576,Wednesday,Wed,y,31,84,7/27/2009,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/29/2008,,"insert into Date_Dimension values(20090729, '2009-7-29',3, 29, 576, 'Wednesday', 'Wed', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-29')"
20090730,7/30/2009,4,30,577,Thursday,Thu,y,31,84,7/27/2009,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,n,7/30/2008,,"insert into Date_Dimension values(20090730, '2009-7-30',4, 30, 577, 'Thursday', 'Thu', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'n', '2008-7-30')"
20090731,7/31/2009,5,31,578,Friday,Fri,y,31,84,7/27/2009,20090727,7,19,July,Jul,3,2009,200907,1,1,2010,y,7/31/2008,,"insert into Date_Dimension values(20090731, '2009-7-31',5, 31, 578, 'Friday', 'Fri', 'y', 31, 84, '2009-7-27', 20090727, 7, 19, 'July', 'Jul', 3, 2009, 200907, 1, 1, 2010, 'y', '2008-7-31')"
20090801,8/1/2009,6,1,579,Saturday,Sat,n,31,84,7/27/2009,20090727,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/1/2008,,"insert into Date_Dimension values(20090801, '2009-8-1',6, 1, 579, 'Saturday', 'Sat', 'n', 31, 84, '2009-7-27', 20090727, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-1')"
20090802,8/2/2009,7,2,580,Sunday,Sun,n,31,84,7/27/2009,20090727,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/2/2008,,"insert into Date_Dimension values(20090802, '2009-8-2',7, 2, 580, 'Sunday', 'Sun', 'n', 31, 84, '2009-7-27', 20090727, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-2')"
20090803,8/3/2009,1,3,581,Monday,Mon,y,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/3/2008,,"insert into Date_Dimension values(20090803, '2009-8-3',1, 3, 581, 'Monday', 'Mon', 'y', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-3')"
20090804,8/4/2009,2,4,582,Tuesday,Tue,y,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/4/2008,,"insert into Date_Dimension values(20090804, '2009-8-4',2, 4, 582, 'Tuesday', 'Tue', 'y', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-4')"
20090805,8/5/2009,3,5,583,Wednesday,Wed,y,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/5/2008,,"insert into Date_Dimension values(20090805, '2009-8-5',3, 5, 583, 'Wednesday', 'Wed', 'y', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-5')"
20090806,8/6/2009,4,6,584,Thursday,Thu,y,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/6/2008,,"insert into Date_Dimension values(20090806, '2009-8-6',4, 6, 584, 'Thursday', 'Thu', 'y', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-6')"
20090807,8/7/2009,5,7,585,Friday,Fri,y,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/7/2008,,"insert into Date_Dimension values(20090807, '2009-8-7',5, 7, 585, 'Friday', 'Fri', 'y', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-7')"
20090808,8/8/2009,6,8,586,Saturday,Sat,n,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/8/2008,,"insert into Date_Dimension values(20090808, '2009-8-8',6, 8, 586, 'Saturday', 'Sat', 'n', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-8')"
20090809,8/9/2009,7,9,587,Sunday,Sun,n,32,85,8/3/2009,20090803,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/9/2008,,"insert into Date_Dimension values(20090809, '2009-8-9',7, 9, 587, 'Sunday', 'Sun', 'n', 32, 85, '2009-8-3', 20090803, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-9')"
20090810,8/10/2009,1,10,588,Monday,Mon,y,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/10/2008,,"insert into Date_Dimension values(20090810, '2009-8-10',1, 10, 588, 'Monday', 'Mon', 'y', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-10')"
20090811,8/11/2009,2,11,589,Tuesday,Tue,y,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/11/2008,,"insert into Date_Dimension values(20090811, '2009-8-11',2, 11, 589, 'Tuesday', 'Tue', 'y', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-11')"
20090812,8/12/2009,3,12,590,Wednesday,Wed,y,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/12/2008,,"insert into Date_Dimension values(20090812, '2009-8-12',3, 12, 590, 'Wednesday', 'Wed', 'y', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-12')"
20090813,8/13/2009,4,13,591,Thursday,Thu,y,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/13/2008,,"insert into Date_Dimension values(20090813, '2009-8-13',4, 13, 591, 'Thursday', 'Thu', 'y', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-13')"
20090814,8/14/2009,5,14,592,Friday,Fri,y,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/14/2008,,"insert into Date_Dimension values(20090814, '2009-8-14',5, 14, 592, 'Friday', 'Fri', 'y', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-14')"
20090815,8/15/2009,6,15,593,Saturday,Sat,n,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/15/2008,,"insert into Date_Dimension values(20090815, '2009-8-15',6, 15, 593, 'Saturday', 'Sat', 'n', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-15')"
20090816,8/16/2009,7,16,594,Sunday,Sun,n,33,86,8/10/2009,20090810,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/16/2008,,"insert into Date_Dimension values(20090816, '2009-8-16',7, 16, 594, 'Sunday', 'Sun', 'n', 33, 86, '2009-8-10', 20090810, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-16')"
20090817,8/17/2009,1,17,595,Monday,Mon,y,34,87,8/17/2009,20090817,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/17/2008,,"insert into Date_Dimension values(20090817, '2009-8-17',1, 17, 595, 'Monday', 'Mon', 'y', 34, 87, '2009-8-17', 20090817, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-17')"
20090818,8/18/2009,2,18,596,Tuesday,Tue,y,34,87,8/17/2009,20090817,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/18/2008,,"insert into Date_Dimension values(20090818, '2009-8-18',2, 18, 596, 'Tuesday', 'Tue', 'y', 34, 87, '2009-8-17', 20090817, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-18')"
20090819,8/19/2009,3,19,597,Wednesday,Wed,y,34,87,8/17/2009,20090817,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/19/2008,,"insert into Date_Dimension values(20090819, '2009-8-19',3, 19, 597, 'Wednesday', 'Wed', 'y', 34, 87, '2009-8-17', 20090817, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-19')"
20090820,8/20/2009,4,20,598,Thursday,Thu,y,34,87,8/17/2009,20090817,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/20/2008,,"insert into Date_Dimension values(20090820, '2009-8-20',4, 20, 598, 'Thursday', 'Thu', 'y', 34, 87, '2009-8-17', 20090817, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-20')"
20090821,8/21/2009,5,21,599,Friday,Fri,y,34,87,8/17/2009,20090817,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/21/2008,,"insert into Date_Dimension values(20090821, '2009-8-21',5, 21, 599, 'Friday', 'Fri', 'y', 34, 87, '2009-8-17', 20090817, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-21')"
20090822,8/22/2009,6,22,600,Saturday,Sat,n,34,87,8/17/2009,20090817,8,20,August,Aug,3,2009,200908,2,1,2010,n,8/22/2008,,"insert into Date_Dimension values(20090822, '2009-8-22',6, 22, 600, 'Saturday', 'Sat', 'n', 34, 87, '2009-8-17', 20090817, 8, 20, 'August', 'Aug', 3, 2009, 200908, 2, 1, 2010, 'n', '2008-8-22')"
